"avatar","fullname","id","images/0","images/1","images/2","images/3","images/4","images/5","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","links/24","links/25","links/26","links/27","links/28","links/29","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/links/10","quotedTweet/links/11","quotedTweet/links/12","quotedTweet/links/13","quotedTweet/links/14","quotedTweet/links/15","quotedTweet/links/16","quotedTweet/links/17","quotedTweet/links/18","quotedTweet/links/19","quotedTweet/links/20","quotedTweet/links/21","quotedTweet/links/22","quotedTweet/links/23","quotedTweet/links/24","quotedTweet/links/25","quotedTweet/links/26","quotedTweet/links/27","quotedTweet/links/28","quotedTweet/links/29","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1468439427747921920",,,,,,,"false","false","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","Sir please online exam","2021-12-08T04:36:00.000Z","https://twitter.com/GURJARmp06/status/1468439427747921920","https://pbs.twimg.com/profile_images/1605071266909765632/CkuRHdRz.jpg","वीरों की बस्ती जवानों का देश
जिला मुरैना मध्यप्रदेश 💪
 (chambal) 
जय बाबा पटिया वाले की 🙏
(👞 फ्री सेवा)","2019-09-12T05:50:00.000Z","India","2413","2557","11039","2830","https://twitter.com//GURJARmp06","Shyam गुर्जर(मुरैना)","@GURJARmp06","false",,,"false"
,,"1469946757635207168",,,,,,,"false","false","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","Online exam is good because we face Online class","2021-12-12T08:26:00.000Z","https://twitter.com/SP0051234/status/1469946757635207168","https://pbs.twimg.com/profile_images/1555618234975469569/0ePdqGhf.jpg","music 🎶 lover","2021-01-01T05:38:00.000Z","Ayodhya Nagar, Bhopal(MP)","6","21","30","56","https://twitter.com//SP0051234","Sumit Pal","@SP0051234","false",,,"false"
,,"1468526677579816964",,,,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","मजा आ गया exam online हो गये🤗🤗🤗💪💪💪 इतनी खुशी 😀😀☺️☺️💪💪💪","2021-12-08T10:23:00.000Z","https://twitter.com/GURJARmp06/status/1468526677579816964","https://pbs.twimg.com/profile_images/1605071266909765632/CkuRHdRz.jpg","वीरों की बस्ती जवानों का देश
जिला मुरैना मध्यप्रदेश 💪
 (chambal) 
जय बाबा पटिया वाले की 🙏
(👞 फ्री सेवा)","2019-09-12T05:50:00.000Z","India","2413","2557","11039","2830","https://twitter.com//GURJARmp06","Shyam गुर्जर(मुरैना)","@GURJARmp06","false",,,"false"
,,"1467773622362132483",,,,,,,"false","false","0","https://twitter.com/search?q=%23relway_exam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","#relway_exam","2021-12-06T08:31:00.000Z","https://twitter.com/KriahnaSingh7/status/1467773622362132483","https://pbs.twimg.com/profile_images/1424698507215007747/MMooaxIH.jpg",,"2021-08-09T11:45:00.000Z",,"2","17","5","101","https://twitter.com//KriahnaSingh7","Kriahna Singh","@KriahnaSingh7","false",,,"false"
,,"1467762423377530881",,,,,,,"false","false","2","https://twitter.com/search?q=%23onlineexamforrgpv","https://twitter.com/search?q=%23ShivrajSinghChouhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","#onlineexamforrgpv
#ShivrajSinghChouhan
Shivraj Mama g ko thank you so much for conducting online exam","2021-12-06T07:46:00.000Z","https://twitter.com/Piyush14112002/status/1467762423377530881","https://pbs.twimg.com/profile_images/1499462594058342418/WG2QA9n9.jpg","I am pursuing Engineering.
But I know very well about politics,solitics.😎😎","2021-10-25T17:00:00.000Z",,"7","184","732","1559","https://twitter.com//Piyush14112002","Piyush Dwivedi","@Piyush14112002","false",,,"false"
,,"1469965198781943808",,,,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","By seeing the effects of covid in the last 2 years, its not good for students life to given the offline exam nowadays. So online exam is only a reason for safe and solving this big problem.","2021-12-12T09:39:00.000Z","https://twitter.com/VinaySDhakad1/status/1469965198781943808","https://pbs.twimg.com/profile_images/1567919332298207232/g7sFU3AL.jpg","We Proud To Be The Indian
🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳","2020-03-28T08:31:00.000Z",,"32","81","488","169","https://twitter.com//VinaySDhakad1","Vinay S. Dhakad","@VinaySDhakad1","false",,,"false"
,,"1476527579716722692",,,,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","That irritating moment when you're copying an answer from Google during exam & it says sign up to read full answer...😬","2021-12-30T12:16:00.000Z","https://twitter.com/IamArvindpatel/status/1476527579716722692","https://pbs.twimg.com/profile_images/1555561725423849477/OxqpemQs.jpg",".अनुगच्छतु प्रवाह.","2014-07-16T17:55:00.000Z","Bhopal, India","418","48","11982","287","https://twitter.com//IamArvindpatel","Arvind Patel 🇮🇳","@IamArvindpatel","false",,,"false"
,,"1467781731457458178","https://pbs.twimg.com/media/FF6brZRXsAA8Jtt.jpg",,,,,,"false","false","5","https://twitter.com/search?q=%23RailwayExamCalendarDo","https://twitter.com/search?q=%23RailwayExamClanderdo","https://twitter.com/RailMinIndia","https://twitter.com/AshwiniVaishnaw","https://twitter.com/PMOIndia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","23","exams","Waiting for exam dates more than 1000 days.
#RailwayExamCalendarDo
#RailwayExamClanderdo 
@RailMinIndia @AshwiniVaishnaw 
@PMOIndia","2021-12-06T09:03:00.000Z","https://twitter.com/sailesh_harde/status/1467781731457458178","https://pbs.twimg.com/profile_images/1470637157723246593/WcWBd5sv.jpg","Always happy","2021-10-22T05:10:00.000Z",,"2","6","19","100","https://twitter.com//sailesh_harde","Sailesh Harde","@sailesh_harde","false",,,"false"
,,"1467719022296715266",,,,,,,"false","false","29","https://twitter.com/search?q=%23RGPV","https://twitter.com/search?q=%23onlineexamforrgpv","https://twitter.com/search?q=%23rgpvonlineexam","https://twitter.com/search?q=%23rgpvexam","https://twitter.com/ChouhanShivraj","https://twitter.com/GopilKotwal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","3","13","exams","#RGPV यूनिवर्सिटी की परीक्षाए ऑनलाइन ही कराए जाए.....
सिर्फ और सिर्फ यही हमारी मांग है अन्यथा यूनिवर्सिटी बंद...
When classes are in zoom then why exams in room?..
#onlineexamforrgpv
#rgpvonlineexam
#rgpvexam
@ChouhanShivraj  @RGPVBhopal @GopilKotwal","2021-12-06T04:54:00.000Z","https://twitter.com/karnisainikraj/status/1467719022296715266","https://pbs.twimg.com/profile_images/1541101615800647680/EDJHZwBI.jpg","प्रखण्ड अध्यक्ष 
राष्ट्रीय बजरंग दल
अखिल वैश्विक क्षत्रिय महासभा 
श्री राष्ट्रीय राजपुत करनी सेना 
हिंदूवादी 🚩","2016-04-06T15:41:00.000Z","भोपाल मध्यप्रदेश","95","24","190","165","https://twitter.com//karnisainikraj","Er. Rajput Raj Singh","@karnisainikraj","false",,,"false"
,,"1471852889916076034","https://pbs.twimg.com/media/FG0SZCuUcAQHHXP.jpg","https://pbs.twimg.com/media/FG0SZr6VkAE8JQA.jpg",,,,,"false","false","11","https://twitter.com/cbseindia29","https://twitter.com/search?q=%23PoliticalScience","https://twitter.com/search?q=%23cbseterm1","https://twitter.com/search?q=%23boardexam","https://twitter.com/search?q=%23cbseclass12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","4","exams","Why has @cbseindia29 resorted to asking out of syllabus questions in #PoliticalScience #cbseterm1 #boardexam today from batch 2021-22?
The three questions are clearly from Term-2 syllabus.
Is this what we are to expect from the largest exam conducting body in world? #cbseclass12","2021-12-17T14:40:00.000Z","https://twitter.com/gavish_raptor/status/1471852889916076034","https://pbs.twimg.com/profile_images/1449735736710758406/l78DPpSU.jpg","I have a Podcast besides College check it out- open.spotify.com/show/06W4eQ…","2021-10-17T13:51:00.000Z","Hindu College,Delhi University","47","38","827","320","https://twitter.com//gavish_raptor","Gavish Raptor","@gavish_raptor","false","instagram.com/gavish_raptor/",,"false"
,,"1475476850075848706",,,,,,,"true","false","2","https://twitter.com/CMMadhyaPradesh","https://twitter.com/DGP_MP","https://twitter.com/CP_Bhopal",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Bangalore Mirror",,,,,"https://bangaloremirror.indiatimes.com/bangalore/crime/dont-race-to-deliver-food-on-time/articleshow/88348193.cms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Traffic police begin with traffic awareness programmes for food delivery personnel who have to sometimes hurry back and forth

bangaloremirror.indiatimes.c…","2021-12-18T15:47:00.000Z","https://twitter.com/BangaloreMirror/status/1472231933035769861","@BangaloreMirror","0","0","1","exams","Bhopal police should  run regular awareness program for delivery guys ola and uber drivers  ! Everyone in the road is in a hurry and don't want to stop the vehicle , overtake and lane rules are not followed , licence must be given after exam @CMMadhyaPradesh @DGP_MP @CP_Bhopal","2021-12-27T14:41:00.000Z","https://twitter.com/wethebhopal/status/1475476850075848706","https://pbs.twimg.com/profile_images/1151574034284306432/q_LewBID.jpg","Bhopals only twitter handle to engage in meaningful and constructive discussions without resorting to cheap thrills , stay connected for news from #bhopal","2018-05-28T15:05:00.000Z","Bhopal, India","571","1114","1111","3012","https://twitter.com//wethebhopal","WE THE BHOPAL","@wethebhopal","false",,,"false"
,,"1467826152815345671",,,,,,,"false","false","0","https://twitter.com/search?q=%23LocalityReview","https://www.propertywala.com/koh_e_fiza_bhopal#V368464148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Koh E Fiza,Bhopal review:Koh E Fiza is a Prime Location of Old Bhopal.
Business Hub,Comm,Government Offices,Banks,Schools Posh Colony,Collect-orate,Police Commissioner office,Tajul Masajid near by,Mandir,#LocalityReview
propertywala.com/koh_e_fiza_…","2021-12-06T12:00:00.000Z","https://twitter.com/propertywala/status/1467826152815345671","https://pbs.twimg.com/profile_images/218483496/propertywala_icon_64.png","India's Premier Real Estate Portal","2008-11-19T07:19:00.000Z","India","5563","1","4","70081","https://twitter.com//propertywala","PropertyWala.com","@propertywala","false","propertywala.com",,"false"
,,"1241103008307400704",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Bachelors","I am persuing BACHELORS OF ENGINEERING 8th Sem final year from RGPV..  Sir our scheduled practical final exams will commense from 16th of APRIL 2020.. SIR with on going havoc of pandemic coronavirus..  Is it viable to conduct university exams too soon in second week of april? 2/2","2020-03-20T20:43:00.000Z","https://twitter.com/iamsooraj64/status/1241103008307400704","https://pbs.twimg.com/profile_images/1645402462176817153/RA_5MvUz.jpg","proud to be a Sanatani Hindu
Jai shree Ram
Data Analyst (Operations)
Ex-Indian Railways (SSE TELECOM DEP)","2019-12-19T11:04:00.000Z","Bengaluru, India","31","443","4620","704","https://twitter.com//iamsooraj64","SOORAJ SHARMA 🚩🇮🇳","@iamsooraj64","false",,,"false"
,,"1464455779822411782","https://pbs.twimg.com/media/FFLKxSAUcAEdnrB.jpg",,,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","School","Why schools are not following the guidelines? Does children will suffer even after your orders?","2021-11-27T04:47:00.000Z","https://twitter.com/Chisharma811/status/1464455779822411782","https://abs.twimg.com/sticky/default_profile_images/default_profile.png",,"2021-07-23T08:56:00.000Z",,"4","47","12","1","https://twitter.com//Chisharma811","Chitra","@Chisharma811","false",,,"false"
,,"1206459233551568896",,,,,,,"false","false","0","https://twitter.com/TechnicalGuruji","https://twitter.com/search?q=%23bologuruji",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","Bachelors","@TechnicalGuruji #bologuruji Ek jamane mai(2015) vivo y15 512Mb Ram price 8500 Ab 2019Nov Asus 4Gb 9000
Kya smartphone ki Quality ghata rha h isliye satse
Vivo ko 500se zyada bar gir gya tha and asus 3 bar mai crack aa gya
Thanks for pickup my ques 
Say once Techno Bachelor utube","2019-12-16T06:21:00.000Z","https://twitter.com/TechnoBachelor/status/1206459233551568896","https://pbs.twimg.com/profile_images/1579157188592926722/-rciPP12.jpg","STUDENT","2017-06-11T02:12:00.000Z","India","9","27","2102","87","https://twitter.com//TechnoBachelor","Sourabh Singh","@TechnoBachelor","false","piped.video/05k26aEBv-g",,"false"
,,"1262822220407009281",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Now go far post graduate","2020-05-19T19:07:00.000Z","https://twitter.com/vishnud53222410/status/1262822220407009281","https://pbs.twimg.com/profile_images/1254170971855974400/JMpmPZmr.jpg","Iam seniorcitizen","2020-04-25T22:09:00.000Z",,"5","176","8","126","https://twitter.com//vishnud53222410","vishnu dixit","@vishnud53222410","false",,,"false"
,,"1361233253491900416",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Bachelors","You, did MBBS..??

I Starts Bachelor's Degree...","2021-02-15T08:37:00.000Z","https://twitter.com/anshulcool1985/status/1361233253491900416","https://pbs.twimg.com/profile_images/1692159351975464960/g2u7AFVp.jpg","M.B.A, Kisaan ,Proud 2 be followed by Hnr.Sri @narendramodi @girirajsinghbjp ji; @PiyushGoyalOffc ji; @officeofRKsingh ji ; @indiafrica2015 ; @sameepshastri ji;","2010-04-12T18:09:00.000Z","BHOPAL,MADHYA PRADESH","739","661","80185","129962","https://twitter.com//anshulcool1985","ANSHUMAN DUBEY🍀🇮🇳🌞🚩","@anshulcool1985","false",,,"false"
,,"1474283002297339907","https://pbs.twimg.com/media/FHW0k8YVgAAw85m.jpg",,,,,,"false","false","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","3","College","Om shanti.... 
Today we lost a gem. 
RIP PROF. DR. KK KAWRE Sir.... 
He was the HOD of  the department of medicine at Gandhi medical college bhopal........","2021-12-24T07:37:00.000Z","https://twitter.com/jda_ug/status/1474283002297339907","https://pbs.twimg.com/profile_images/1371730635656556547/Ux7nDutt.jpg","Official twitter handle of Junior doctors association undergraduate student wing of Madhya Pradesh","2021-03-16T07:48:00.000Z","Bhopal, India","600","21","466","497","https://twitter.com//jda_ug","JDA-MP UG Wing","@jda_ug","false",,,"false"
,,"1458865560293298195",,,,,,,"false","false","1","https://twitter.com/search?q=%23instagram","https://twitter.com/search?q=%23newpost","https://twitter.com/search?q=%23freakingout","https://twitter.com/search?q=%23diwalinight","https://twitter.com/search?q=%23diwaliwithrealme","https://twitter.com/search?q=%23diwalivibes","https://twitter.com/search?q=%23diwalispecial","https://twitter.com/search?q=%23diwalicelebration","https://twitter.com/search?q=%23diwalioutfit","https://twitter.com/search?q=%23diwalimoments","https://twitter.com/search?q=%23instagramers","https://www.instagram.com/p/CWJVG2kL_81/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Lights in... Lights out....😂😬😁

#instagram #newpost #freakingout #diwalinight #diwaliwithrealme #diwalivibes #diwalispecial #diwalicelebration #diwalioutfit #diwalimoments #instagramers @ Sagar Public School Saket Nagar instagram.com/p/CWJVG2kL_81/…","2021-11-11T18:33:00.000Z","https://twitter.com/achyutghosh_/status/1458865560293298195","https://pbs.twimg.com/profile_images/1694436576775077890/Rrb6dthY.jpg","Hard core cricketer!
Being that everyone dreams of😎🍷🍻🍾 |
Time sometimes trusts you... |
Carpediem....🗼| Cue the confetti 🥳❤️🔥💯🙌 |","2020-05-05T10:27:00.000Z","Bhopal, India","451","465","37704","2881","https://twitter.com//achyutghosh_","Achyut Ghosh","@achyutghosh_","false","piped.video/channel/UCHRy3SH…",,"false"
,,"1363048039414333441",,,,,,,"false","false","2","https://twitter.com/search?q=%23NaukariDoYaDegreeWapasLo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","Post Graduate","Selling pakoda is also a form of employment, 
But when an engineer, doctor or post graduate is forced to sell pakoda..
It is failure of Government.

#NaukariDoYaDegreeWapasLo","2021-02-20T08:49:00.000Z","https://twitter.com/NSUI_Medical/status/1363048039414333441","https://pbs.twimg.com/profile_images/1384555374297059330/lilf1UmF.jpg","Official Twitter Handle of National Student's Union Of  India | NSUI Medical Wing Co-ordinator @Ravi_NSUI_Mp","2020-04-15T08:43:00.000Z","Madhya Pradesh, India","1203","54","9651","3011","https://twitter.com//NSUI_Medical","NSUI Medical Wing","@NSUI_Medical","false","facebook.com/NSUI-Medical-Wi…",,"false"
,,"1461347991327895554","https://pbs.twimg.com/media/FEfAP-_VUBER0ms.jpg",,,,,,"false","false","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","School","This game was ❤️.
Used to rush from school just to be on my desktop for it.","2021-11-18T14:58:00.000Z","https://twitter.com/_dranmolsharma/status/1461347991327895554","https://pbs.twimg.com/profile_images/1601411035147083778/DAjZyRKR.jpg","#orthopaedicsurgeon  #blackbelt #tabletennis #IMSONIAN-BHU #LNITE  #medtwitter","2016-05-03T02:37:00.000Z","Indore","1940","1081","8822","3997","https://twitter.com//_dranmolsharma","Anmol Sharma","@_dranmolsharma","false","instagram.com/drorthopod?igs…",,"false"
,,"1456948546947584006",,,,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Can anyone tell whether any religion has ever been ridiculed in any RSS running school.","2021-11-06T11:36:00.000Z","https://twitter.com/Htqwertyht/status/1456948546947584006","https://pbs.twimg.com/profile_images/1677019361452646401/N9TNmTme.jpg","Nonviolence is a weapon of the strong.","2020-03-04T10:26:00.000Z","Noida","182","1328","16870","44376","https://twitter.com//Htqwertyht","Bhupendra","@Htqwertyht","false",,,"false"
,,"1461951974681681920",,,,,,,"true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Prachi Baluapuri",,,,,"https://twitter.com/search?q=%23india","https://twitter.com/narendramodi","https://twitter.com/PMOIndia","https://twitter.com/search?q=%23vaccinationCovid","https://twitter.com/vikramchandra",,,,,,,,,,,,,,,,,,,,,,,,,,"We need vaccinations for kids in #india schools are opening & we are hearing of cases around us @narendramodi @PMOIndia #vaccinationCovid we have not even started vaccinating the kids & no discussion around it! @vikramchandra please raise the issue","2021-11-20T03:09:00.000Z","https://twitter.com/prachibaluapuri/status/1461894535349370885","@prachibaluapuri","0","0","0","School","Nobody is talking about this very sensitive issue since schools are opened and no boundations on social gatherings, kids should be vaccinated on priority ..
Thank you mam to bring this issue to lawmakers which I requested to you..","2021-11-20T06:58:00.000Z","https://twitter.com/AlerkRajput/status/1461951974681681920","https://pbs.twimg.com/profile_images/1715755820070383616/eRq4czLk.jpg","Travel agency Travel-Link owner in raisen..passionate traveller ..","2011-07-04T05:43:00.000Z","Raisen, India","48","63","1807","568","https://twitter.com//AlerkRajput","Alerk Rajput","@AlerkRajput","false",,,"false"
,,"1275330123659481088",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","वैसे आपने PHD किस पर की है उसी पर बोले उचित रहेगा। वैसे नया मुल्ला ज्यादा जोर से बांग दे ता है।","2020-06-23T07:29:00.000Z","https://twitter.com/MynationMyview/status/1275330123659481088","https://pbs.twimg.com/profile_images/1395363871339155457/enOLbDuD.jpg","जय श्रीराम।🚩🚩🚩
आओ फिर से दिया जलाएँ
भरी दुपहरी में अंधियारा
सूरज परछाई से हारा
अंतरतम का नेह निचोड़ें-
बुझी हुई बाती सुलगाएँ।


Rt's don't mean endorsement","2020-03-13T19:39:00.000Z","Madhya Pradesh, India","159","349","4156","5368","https://twitter.com//MynationMyview","MyviewMynation - Nationalist","@MynationMyview","false","findmyviewnation.worldpress.…",,"false"
,,"1270965890687758336",,,,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","मेरे यहाँ तो डाकू भी रामायण लिख देते हैं.. !!
तेरे यहाँ तो PHD करके भी आतंकी ही बनते हैं.. !

यही फर्क है, नदी और नाले में 😆🙏

जय श्री राम🙏🚩","2020-06-11T06:27:00.000Z","https://twitter.com/GarhwalPalash/status/1270965890687758336","https://pbs.twimg.com/profile_images/1294895663293947904/EAeSlc9I.jpg","वीर भोग्या वसुंधरा ✌🏻🇮🇳|
भगवान श्रीराम 🚩🙏|
Sanatan Dharma 🚩| IAS Aspirant 🚨| Geopolitics 🌐| History📖| Political Analyst📝| Nationalist 🇮🇳| Patriot 🙏","2019-02-25T06:39:00.000Z","Bhopal, India","38","329","11023","2116","https://twitter.com//GarhwalPalash","Palash Garhwal","@GarhwalPalash","false",,,"false"
,,"1458277518998396935",,,,,,,"false","false","0","https://twitter.com/search?q=%23education","https://twitter.com/search?q=%23wednesdaywisdom","https://twitter.com/search?q=%23Drgirrajdhakad","https://twitter.com/search?q=%23school","https://twitter.com/search?q=%23padamshri","https://www.instagram.com/p/CWFJsmCNwZf/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","#education 
#wednesdaywisdom 
#Drgirrajdhakad 
#school 
#padamshri @ Bhopal, Madhya Pradesh instagram.com/p/CWFJsmCNwZf/…","2021-11-10T03:37:00.000Z","https://twitter.com/DrGirrajdhakad/status/1458277518998396935","https://pbs.twimg.com/profile_images/1532330771569987584/IR2krwUK.jpg","💯
Founder of @TheSKSGroup                              
Disease increases in proportion to the increase in the number of doctors in a place.","2017-08-16T01:15:00.000Z","Bhopal, India","4269","4572","1822","1946","https://twitter.com//DrGirrajdhakad","Dr. Girraj Dhakad 🐦","@DrGirrajdhakad","false","Drgirrajdhakad.blogspot.com",,"false"
,,"1270047579510800385",,,,,,,"false","false","1","https://twitter.com/search?q=%23जयश्रीराम",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","मेरे सनातन धर्म में तो डाकू भी रामायण लिख देते हैं..
तेरे में तो PHD करके भी आतंकी ही बनते हैं..
यही फर्क है.नदी और नाले में.
#जयश्रीराम","2020-06-08T17:38:00.000Z","https://twitter.com/pankajsq/status/1270047579510800385","https://pbs.twimg.com/profile_images/1264614822571884548/fUiv0cKk.jpg","Incredible , Working for living.. not living for working.. Happy Me Happy World.","2013-02-20T07:36:00.000Z","भारत","80","221","23001","5251","https://twitter.com//pankajsq","Creator","@pankajsq","false",,,"false"
,,"1466384594983215104",,,,,,,"false","false","8","https://twitter.com/search?q=%23onlineexamforrgpv","https://twitter.com/search?q=%23ShivrajSinghChouhan","https://twitter.com/search?q=%23rgpvonlineexam","https://twitter.com/search?q=%23OmicronVarient",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","0","12","University","Respected C.M. Shivraj Singh Chouhan, We wanted to tell you that our All classes of Current Semester were conducted ONLINE, and for now the University RGPV is taking Exams in OFFLINE mode at The Last Moment
#onlineexamforrgpv 
#ShivrajSinghChouhan
#rgpvonlineexam
#OmicronVarient","2021-12-02T12:31:00.000Z","https://twitter.com/sambhav_bardia/status/1466384594983215104","https://pbs.twimg.com/profile_images/1337674069420908544/iGkKfyc8.jpg","Hello Friends, I am Sambhav from Narsinghpur.
Let's look some stuff together.
 
Never expect anything from anyone except me.","2020-06-03T05:38:00.000Z","Narsinghpur","19","32","54","71","https://twitter.com//sambhav_bardia","Sambhav Bardia","@sambhav_bardia","false",,,"false"
,,"1272447406911569921",,,,,,,"false","false","3","https://twitter.com/search?q=%23memesdaily","https://twitter.com/search?q=%23MemeMonday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","My relatives have PhD in finding ""kami"" in me. #memesdaily #MemeMonday","2020-06-15T08:34:00.000Z","https://twitter.com/jyotiv0416/status/1272447406911569921","https://pbs.twimg.com/profile_images/1491093913720942592/JqUnNpu_.jpg","Nothing is constant apart of the change💫","2020-03-30T02:02:00.000Z","bhopal","9","76","266","18","https://twitter.com//jyotiv0416","Bhopali_kudi_Tojo","@jyotiv0416","false",,,"false"
,,"1263087810841640961",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","समस्या भले ही पुरानी हो लेकिन तेरे जैसे दल्लों ने हमेशा यही साबित किया है कि ये 2014 के बाद शुरू हुई है.! 
JNU में वाकई बिना कागज के PHD करने के लिए घुसा था या सिर्फ ऐशोआराम के लिए❓
अबे बिना परमीट बीमा फिटनेस सर्टिफिकेट के वाहन सड़क पर चला कर देख ले वजह की जानकारी हो जाएगी..!","2020-05-20T12:42:00.000Z","https://twitter.com/RamanJagtap3/status/1263087810841640961","https://pbs.twimg.com/profile_images/1287432382094536705/t0SqP9EZ.jpg","न फालो की रिक्वेस्ट न फालोबैक की चिंता 🌏
🙏 फालोवर्स संख्या नहीं,विचारों को महत्व दें⛳","2020-03-25T13:22:00.000Z",,"310","371","13019","23963","https://twitter.com//RamanJagtap3","🇮🇳Raman 🇮🇳⛳","@RamanJagtap3","false",,,"false"
