avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1335520510965284865,https://pbs.twimg.com/media/Eoi4x1KU8AA39qF.jpg,,,,False,False,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,College,team diaper today welcomes newest member admin panel khichamo young mass com student parka college also photographer videographer member gadget renting store vast experience participated different events,2020-12-06T09:44:00.000Z,https://twitter.com/dimapurtoday/status/1335520510965284865,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1334853408172347396,https://pbs.twimg.com/media/EoZaFvQUUAEIPlB.jpg,,,,False,False,0,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,College,press release office nagaland college students union ants hima nagaland dimapurtoday,2020-12-04T13:33:00.000Z,https://twitter.com/dimapurtoday/status/1334853408172347396,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1331784883975274498,https://pbs.twimg.com/media/EntzLBaVEAAF3zX.jpg,https://pbs.twimg.com/media/EntzNEaUcAED6aS.jpg,https://pbs.twimg.com/media/EntzNPTVcAAmlaz.jpg,https://pbs.twimg.com/media/EntzPCiVkAAzzc1.jpg,False,False,5,https://twitter.com/search?q=%23Jotsoma,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,College,glimpse hima science college gotsome hima nagaland dimapurtoday,2020-11-26T02:20:00.000Z,https://twitter.com/dimapurtoday/status/1331784883975274498,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1712819205811347456/xDt_Tath.jpg,Imna Longkumer,1331622837862293504,,,,,True,False,2,,,,,,,,,,,,,,,,,NagalandExpress,,,,,https://nagalandexpress.com/nagaland/army-chief-inaugurates-new-residential-facility-in-kohima-orphanage/,,,,,"Army Chief Inaugurates New Residential Facility In Kohima Orphanage

Army Chief General Manoj Naravane, who is on a three days visit to North East, inaugurated a new residential facility at Kohima Orphanage and Destitute Home (KODH) in Kohima today
 nagalandexpress.com/nagaland…",2020-11-25T15:35:00.000Z,https://twitter.com/NagalandExpress/status/1331622442578558977,@NagalandExpress,0,0,0,College,assay rifles organised construction furnishing said facility presently takes care children including girls children get love care affection also provided education local schools colleges,2020-11-25T15:36:00.000Z,https://twitter.com/ImnaGunner/status/1331622837862293504,https://pbs.twimg.com/profile_images/1712819205811347456/xDt_Tath.jpg,"UoH. Gooner, MMA Fan, Occasional Foodie. Views personal. Reposts not endorsements.",2014-06-11T10:38:00.000Z,India,954,584,78074,17001,https://twitter.com//ImnaGunner,Imna Longkumer,@ImnaGunner,False,,@ImnaGunner,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1329751604380147714,https://pbs.twimg.com/media/EnQ6BeQUwAApFy8.jpg,https://pbs.twimg.com/media/EnQ6CPeVQAAVKgQ.jpg,,,False,False,0,https://twitter.com/AlongImna,https://twitter.com/search?q=%23RUSA,https://twitter.com/search?q=%23Phek,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,College,higher technical education tribal affairs minister sari today inaugurated science laboratory building peek government college peek nagaland build project rush peek hima nagaland dimapurtoday,2020-11-20T11:41:00.000Z,https://twitter.com/dimapurtoday/status/1329751604380147714,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1329404517553631232,https://pbs.twimg.com/media/EnL-VieVgAMB53q.jpg,,,,False,False,0,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,College,joint press statement office nagaland college students union ants eastern nagaland college students union ends hima nagaland dimapurtoday,2020-11-19T12:41:00.000Z,https://twitter.com/dimapurtoday/status/1329404517553631232,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1328608129513353216,https://pbs.twimg.com/media/EnAp-CiVEAAEWaO.jpg,https://pbs.twimg.com/media/EnAp_OvWEAYOKg-.jpg,,,False,False,3,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,College,press release nagaland joint college student leaders hima nagaland dimapurtoday,2020-11-17T07:57:00.000Z,https://twitter.com/dimapurtoday/status/1328608129513353216,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1327227442436534272,https://pbs.twimg.com/media/EmtCUVeUYAIwoEQ.jpg,,,,False,False,3,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Dimapur,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,College,press release office nagaland college students union ants hima diaper nagaland dimapurtoday,2020-11-13T12:30:00.000Z,https://twitter.com/dimapurtoday/status/1327227442436534272,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1326199015000600579,https://pbs.twimg.com/media/Emea-ApU4AAP_gf.jpg,,,,False,False,2,https://twitter.com/search?q=%23ANCSU,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,College,representation chief secretary gon office nagaland college students union ants ants hima nagaland dimapurtoday,2020-11-10T16:24:00.000Z,https://twitter.com/dimapurtoday/status/1326199015000600579,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1326130537925238784,https://pbs.twimg.com/media/EmdcsAJU4AEDnh6.jpg,https://pbs.twimg.com/media/EmdcsSBU0AU4e0A.jpg,https://pbs.twimg.com/media/EmdcsfsU0AAPPeE.jpg,,False,False,1,https://twitter.com/search?q=%23ANCSU,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,College,nagaland college students union ants led president vimeyiekho vitro meeting vice chancellor registrar controller examinations umami deliberate upcoming tentative examination ants nagaland hima dimapurtoday,2020-11-10T11:52:00.000Z,https://twitter.com/dimapurtoday/status/1326130537925238784,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
,,1306677101123125248,https://pbs.twimg.com/media/EiI_2uNUwAAe8XS.jpg,,,,False,False,1,https://twitter.com/search?q=%23AtmaNirbharBharat,https://www.facebook.com/1784352371858915/posts/2446159505678195/?app=fbl,https://twitter.com/search?q=%23Kohima,https://twitter.com/search?q=%23Nagaland,https://twitter.com/search?q=%23DimapurToday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,University,director centre gandhian studies research nagaland university says atmanirbharbharat transform village economy read hima nagaland dimapurtoday,2020-09-17T19:31:00.000Z,https://twitter.com/dimapurtoday/status/1306677101123125248,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,,False
,,1205874295165128704,https://pbs.twimg.com/media/ELwgQUSUEAIqe_k.jpg,,,,False,False,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,Masters,etc crew group blokes hima organised est darts masters 2019 hima hats super well planned detail oriented event everything thought excellent work guys cant wait part,2019-12-14T15:36:00.000Z,https://twitter.com/abrahamrohan/status/1205874295165128704,https://pbs.twimg.com/profile_images/1554282616508928000/c5b7mEBD.jpg,"Travel, Tourism, Hotels and Accounting

NL. GA. KA. TN.",2011-01-03T06:47:00.000Z,"Kohima, India",2652,1369,11430,16694,https://twitter.com//abrahamrohan,Rohan K Abraham,@abrahamrohan,False,indiatrail.org,,False
,,1216008066799288320,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,northeast aspirant study institution like delhi university miss etc afraid look discriminated people doesn't know indian finally even fear country police,2020-01-11T14:44:00.000Z,https://twitter.com/HegaNaga/status/1216008066799288320,https://pbs.twimg.com/profile_images/1690653964537081856/38Sx59SS.jpg,Special Educator | Braille | Mobility | Disability Rights & Inclusion | Accessibility,2019-11-14T16:14:00.000Z,"Nagaland, India",58,305,450,159,https://twitter.com//HegaNaga,Ngaugongbe Naga,@HegaNaga,False,,,False
,,1235169058896699392,https://pbs.twimg.com/media/ESQzpgKUEAA0zwI.jpg,https://pbs.twimg.com/media/ESQzqccUMAANJFK.jpg,https://pbs.twimg.com/media/ESQzrCfUUAA_Fxu.jpg,https://pbs.twimg.com/media/ESQzsJ1UUAMdTyr.jpg,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,inter schooluniversity competition organised national institute technology science society occasion national science day 2020,2020-03-04T11:43:00.000Z,https://twitter.com/dpsdmv/status/1235169058896699392,https://pbs.twimg.com/profile_images/614382022912376833/KumlYtN3.jpg,Service Before Self,2015-05-29T07:03:00.000Z,"Nagaland, India",514,23,7,148,https://twitter.com//dpsdmv,DELHI PUBLIC SCHOOL DIMAPUR,@dpsdmv,False,dpsdimapur.org/,,False
,,1256547308868493314,,,,,False,False,2,http://www.brahma-kumaris.com/rajyoga-course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,discover god visit website brahma kumar godly spiritual university self world transformation page rajyoga course online,2020-05-02T11:33:00.000Z,https://twitter.com/alokshukla1976/status/1256547308868493314,https://pbs.twimg.com/profile_images/1679113280890236934/LLGzxB8R.jpg,"Nation comes First, Always and everytime",2014-09-22T12:02:00.000Z,"New Delhi, India",128,65,4952,584,https://twitter.com//alokshukla1976,ALOK SHUKLA,@alokshukla1976,False,,,False
,,1433008495582867456,,,,,False,False,0,https://northeastnation.in/ngos-irk-on-implementation-of-nmeo-op-in-north-eastern-region-of-india/,https://twitter.com/narendramodi,https://twitter.com/AgriGoI,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,oil palm cultivation lead deforestation increase forest fire loss habitat extinction many flora fauna species special report abu and mic pod agricultural extension education,2021-09-01T10:07:00.000Z,https://twitter.com/NE24X7/status/1433008495582867456,https://pbs.twimg.com/profile_images/1635318495314595840/Mz_f5jue.jpg,Describing the Nation with Reality,2020-06-10T12:06:00.000Z,"Nagaland, India",65,4,100,1619,https://twitter.com//NE24X7,NE24X7 DIGITAL,@NE24X7,False,northeastnation.in,,False
,,1234852568456626180,https://pbs.twimg.com/media/ESMT2obWAAAzWF3.jpg,,,,False,False,3,https://twitter.com/search?q=%23consumer,https://twitter.com/search?q=%23consumerrights,https://twitter.com/search?q=%23rti,https://twitter.com/search?q=%23food,https://twitter.com/search?q=%23safety,https://twitter.com/search?q=%23foodsafety,https://twitter.com/search?q=%23awareness,https://twitter.com/search?q=%23campaign,https://twitter.com/search?q=%23rights,https://twitter.com/search?q=%23icfaiuniversity,https://twitter.com/search?q=%23icfaiuniversitynagaland,https://twitter.com/search?q=%23university,https://twitter.com/search?q=%23students,https://twitter.com/search?q=%23dimapur,https://twitter.com/search?q=%23nagaland,,,,,,,,,,,,,,,,0,0,1,University,know rights consumer consumerrights food safety foodsafety awareness campaign rights icfaiuniversity icfaiuniversitynagaland university students diaper nagaland,2020-03-03T14:46:00.000Z,https://twitter.com/ICFAI_NAGALAND/status/1234852568456626180,https://pbs.twimg.com/profile_images/1178662814782640129/nEagxyS4.jpg,ICFAI University Nagaland has been established under the ICFAI University Nagaland Act 2006 & empowered by UGC to award degrees under section 22 of UGC Act 1956,2019-09-30T13:27:00.000Z,"6th Mile Sovima, Dimapur",53,14,120,92,https://twitter.com//ICFAI_NAGALAND,ICFAI University Nagaland,@ICFAI_NAGALAND,False,iunagaland.edu.in,,False
,,1439054176802131971,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,sti incubate nagaland startups hire engineers market engineers busy preparing exams land govt office processing files drafting letters instead crazy amazing engineering things,2021-09-18T02:30:00.000Z,https://twitter.com/atobalongkumer/status/1439054176802131971,https://pbs.twimg.com/profile_images/1673400535121276928/hdBlcUon.jpg,Tech Entrepreneur | Co-founder - Tabernacle,2014-01-12T11:59:00.000Z,"Nagaland, India",1412,388,8809,4025,https://twitter.com//atobalongkumer,Atoba Longkumer,@atobalongkumer,False,atobalongkumer.com/,,False
,,1358686594413170688,https://pbs.twimg.com/media/EtsGQVQVgAACoeN.jpg,,,,False,False,18,https://twitter.com/search?q=%23AtmaNirbharBharat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,exams,free coaching upscnpsc departmental exams started office nolan police morning hour classes taken ritual kau ips nolan sari yithachu each nolan has sari andit atmanirbharbharat students empowerment border,2021-02-08T07:58:00.000Z,https://twitter.com/Hillsnaga/status/1358686594413170688,https://pbs.twimg.com/profile_images/1298647310381924352/cfY04ymP.jpg,"Follow Naga Hills on:
Facebook: bit.ly/3uLUBlx
Instagram: bit.ly/3O4IyGM
Twitter: nitter.net/Hillsnaga 
YouTube: bit.ly/3IAtT4S",2015-06-19T13:44:00.000Z,Nagaland,6558,2329,3759,6937,https://twitter.com//Hillsnaga,Naga Hills,@Hillsnaga,False,,,False
,,1196710130055663617,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,University,whatsapp university,2019-11-19T08:41:00.000Z,https://twitter.com/NirikshanBilla/status/1196710130055663617,https://pbs.twimg.com/profile_images/1627359136722874373/LRk4KcS-.jpg,"Proud Indian, Patriotism should not be Showoff, Religion/Faith are Personal,INC,  Views/Opinions are Personal, and I don't endorse anything",2015-10-24T12:32:00.000Z,My Home,4260,4823,22367,56331,https://twitter.com//NirikshanBilla,Nirikshan Billa,@NirikshanBilla,False,nagalandlocal.com,,False
,,1213099611130417152,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,whatsapp university face,2020-01-03T14:07:00.000Z,https://twitter.com/CheckWayne2/status/1213099611130417152,https://pbs.twimg.com/profile_images/1393925277105885186/ggWLR0rv.jpg,"I prefer the LEFT side of the road.
Working as a helper at one of the tiniest cafes in Dimapur.
.
.
North Pointer ✋",2018-07-30T07:27:00.000Z,India,54,202,899,1454,https://twitter.com//CheckWayne2,Wayne Industries,@CheckWayne2,False,,,False
,,1194337924336119808,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,University,father destruction universities answers,2019-11-12T19:35:00.000Z,https://twitter.com/NirikshanBilla/status/1194337924336119808,https://pbs.twimg.com/profile_images/1627359136722874373/LRk4KcS-.jpg,"Proud Indian, Patriotism should not be Showoff, Religion/Faith are Personal,INC,  Views/Opinions are Personal, and I don't endorse anything",2015-10-24T12:32:00.000Z,My Home,4260,4823,22367,56331,https://twitter.com//NirikshanBilla,Nirikshan Billa,@NirikshanBilla,False,nagalandlocal.com,,False
,,1192869428213379072,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,nagaland university ari campus medziphema,2019-11-08T18:20:00.000Z,https://twitter.com/NyolongL/status/1192869428213379072,https://pbs.twimg.com/profile_images/1295383596857880579/lGQP1h-S.jpg,Interacting new people 👤 @Johnmayer @teammessi @fcbarcalona,2018-01-22T08:23:00.000Z,"Nagaland, India",7887,7755,121277,5763,https://twitter.com//NyolongL,Nyolong Lemanghu👑,@NyolongL,False,Instagram.com/nyolong_lemang…,,False
,,1372172834550603779,https://pbs.twimg.com/media/Ewrv5EJVgAQtmEm.jpg,https://pbs.twimg.com/media/Ewrv5vZU8AM_P-V.jpg,https://pbs.twimg.com/media/Ewrv6VoU8AY_3CI.jpg,,False,False,3,https://twitter.com/search?q=%23Nagaland,https://www.facebook.com/2058039484452146/posts/2849624745293612/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,exams,8000 candidates appeared recruitment rally indian army common entrance exam cee selected candidates conducted april 2021 rangapahar military station diaper nagaland read,2021-03-17T13:07:00.000Z,https://twitter.com/Hillsnaga/status/1372172834550603779,https://pbs.twimg.com/profile_images/1298647310381924352/cfY04ymP.jpg,"Follow Naga Hills on:
Facebook: bit.ly/3uLUBlx
Instagram: bit.ly/3O4IyGM
Twitter: nitter.net/Hillsnaga 
YouTube: bit.ly/3IAtT4S",2015-06-19T13:44:00.000Z,Nagaland,6558,2329,3759,6937,https://twitter.com//Hillsnaga,Naga Hills,@Hillsnaga,False,,,False
,,1355918916460052483,https://pbs.twimg.com/media/EtExED6U0AUbvLd.jpg,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,nagaland also conduct online exam tym sir,2021-01-31T16:40:00.000Z,https://twitter.com/Suman19243655/status/1355918916460052483,https://pbs.twimg.com/profile_images/1351776795830349833/g5QCRmk1.jpg,Help is my hobbies,2021-01-20T06:20:00.000Z,,2,25,15,12,https://twitter.com//Suman19243655,Suman,@Suman19243655,False,,,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1164909940403654657,https://pbs.twimg.com/media/ECqXYCWUcAAoF-h.jpg,https://pbs.twimg.com/media/ECqXYn1UcAAyQH4.jpg,https://pbs.twimg.com/media/ECqXZWRUYAAbHZg.jpg,https://pbs.twimg.com/media/ECqXaB3U8AAH57e.jpg,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,sari khevishe sea president nagaland pencil silt association invited indian pencil silt federation guest honour opening ceremony junior national pencil silt championship with just aug2019 and university amritsar punjab,2019-08-23T14:39:00.000Z,https://twitter.com/dimapurtoday/status/1164909940403654657,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Dimapur Today,1093606093345832960,https://pbs.twimg.com/media/Dy1E7V4VYAUAMY9.jpg,,,,False,False,0,https://www.dimapur247.com/2019/02/zoommax-2019-annual-management-fest-of.html?m=1#.XFyTjv8EkGs.twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,zoommax 2019annual management fest nagaland university since 2009,2019-02-07T20:23:00.000Z,https://twitter.com/dimapurtoday/status/1093606093345832960,https://pbs.twimg.com/profile_images/1366678053829496835/-M7LAoiv.jpg,Digital News Platform | DM for advertisements & business queries,2017-10-11T19:36:00.000Z,"Dimapur, India",4588,182,1007,7480,https://twitter.com//dimapurtoday,Dimapur Today,@dimapurtoday,False,dimapurtoday.co,@dimapurtoday,False
,,1400418872319045636,,,,,False,False,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,28,exams,society celebrates cancellation exams cries ban tik tok pub legal rights complain question unemployment remember,2021-06-03T11:47:00.000Z,https://twitter.com/Nounoh_97/status/1400418872319045636,https://pbs.twimg.com/profile_images/1683473650941321216/CGtJUa0-.jpg,"•Legacy over Currency• 💯 Naturally Introvert, Selectively Extrovert 🙂 A jolly  Solopreneur ✨ Congresswoman ✨",2016-08-26T09:55:00.000Z,"Nagaland, India",1146,640,15048,14486,https://twitter.com//Nounoh_97,Nou_Noh,@Nounoh_97,False,,,False
https://pbs.twimg.com/profile_images/1209701694/jonathan.jpg,Jonathan,1423150592680206337,,,,,False,False,0,https://twitter.com/incredible,https://www.instagram.com/p/CSLj0nfFKk8/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,kigwema nagaland india India india kigwema high school,2021-08-05T05:15:00.000Z,https://twitter.com/JonathaninBali/status/1423150592680206337,https://pbs.twimg.com/profile_images/1209701694/jonathan.jpg,"Photographer, writer, blogger 
jonathaninbali.com
secretsofbali.com,
murnis.com, fortydeliciousyears.com",2009-12-04T12:44:00.000Z,"Ubud, Bali",129,43,8,3028,https://twitter.com//JonathaninBali,Jonathan,@JonathaninBali,False,jonathaninbali.com,@JonathaninBali,False
https://pbs.twimg.com/profile_images/1209701694/jonathan.jpg,Jonathan,1423140894442668033,,,,,False,False,0,https://twitter.com/incredible,https://www.instagram.com/p/CSLfabklne_/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,nagaland india India india kigwema high school,2021-08-05T04:36:00.000Z,https://twitter.com/JonathaninBali/status/1423140894442668033,https://pbs.twimg.com/profile_images/1209701694/jonathan.jpg,"Photographer, writer, blogger 
jonathaninbali.com
secretsofbali.com,
murnis.com, fortydeliciousyears.com",2009-12-04T12:44:00.000Z,"Ubud, Bali",129,43,8,3028,https://twitter.com//JonathaninBali,Jonathan,@JonathaninBali,False,jonathaninbali.com,@JonathaninBali,False
https://pbs.twimg.com/profile_images/1381154804773232642/xtBHU5x-.jpg,Nagaland Ncc Ex-Cadet Association,1415286195911761928,,,,,False,False,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,rest peace sir karan ano living stone foundation sec school diaper,2021-07-14T12:24:00.000Z,https://twitter.com/NNCCEXCA/status/1415286195911761928,https://pbs.twimg.com/profile_images/1381154804773232642/xtBHU5x-.jpg,"offical tweet Nagaland Ncc Ex-Cadet Association.
Supremacy in Integrity
estd : 2018",2021-04-11T07:58:00.000Z,Dimapur Nagaland,262,295,4271,98,https://twitter.com//NNCCEXCA,Nagaland Ncc Ex-Cadet Association,@NNCCEXCA,False,nnccexca.in,@NNCCEXCA,False
https://pbs.twimg.com/profile_images/1542088569464188928/ITtAzANn.jpg,Tenyebinlo Himb (B+),1413888017719250944,https://pbs.twimg.com/media/E57qSi0VEAMzQm8.jpg,,,,True,False,2,,,,,,,,,,,,,,,,,abu metha,https://pbs.twimg.com/media/E57qSi0VEAMzQm8.jpg,,,,https://twitter.com/search?q=%23MapleTreeSchool,https://twitter.com/search?q=%23EURO2020,https://twitter.com/search?q=%23Nagaland,https://twitter.com/MyGovNagaland,,"A school that loves sport, and promotes all things sporting. An institution that appreciates and understands young minds. Well done #MapleTreeSchool. 
May the best team win & may sport, football & the human spirit be the ultimate champions.
#EURO2020 #Nagaland @MyGovNagaland",2021-07-10T11:38:00.000Z,https://twitter.com/abumetha/status/1413824955922337800,@abumetha,0,0,0,School,maple tree school diaper seriously serious school takes care proper growth students proud school,2021-07-10T15:49:00.000Z,https://twitter.com/HimbTenyebinlo/status/1413888017719250944,https://pbs.twimg.com/profile_images/1542088569464188928/ITtAzANn.jpg,Member of Bharatiya Janata Party (BJP) | Former Student Leader | Founder @nagalandilove @ILoveTseminyu | #ToServe,2020-04-22T00:34:00.000Z,Nagaland,1401,106,165327,32711,https://twitter.com//HimbTenyebinlo,Tenyebinlo Himb (B+),@HimbTenyebinlo,False,,@HimbTenyebinlo,True
https://pbs.twimg.com/profile_images/963743777092440066/zA0BIPS7.jpg,WeTheNagas,1407346378230149123,https://pbs.twimg.com/media/E4fmECLWYAoqNuB.jpg,,,,False,False,5,https://twitter.com/search?q=%23Advertisement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,School,creative printers presents creative plus premium school notebook brand premium schools whatsapp details helen 9862105681 advertisement,2021-06-22T14:34:00.000Z,https://twitter.com/WeTheNagas/status/1407346378230149123,https://pbs.twimg.com/profile_images/963743777092440066/zA0BIPS7.jpg,"📡Leading Digital News platform in Nagaland
E-Mail: wethenagas06@gmail.com.
🚩Official
☎️: 03862-356815",2009-09-03T14:27:00.000Z,Dimapur,23632,116,9973,11583,https://twitter.com//WeTheNagas,WeTheNagas,@WeTheNagas,False,instagram.com/wethenagas,@WeTheNagas,False
